89.0, 59.0
58.3, 10.9
81.9, 25.8
83.4, 72.0
49.9, 90.0
13.8, 67.1
79.5, 77.0
61.6, 11.7
63.9, 12.5
51.3, 90.0
15.4, 29.9
88.6, 60.5
57.8, 10.8
10.5, 44.0
10.4, 44.2
17.4, 26.8
40.9, 11.0
89.7, 55.0
10.1, 47.2
65.9, 86.7
11.5, 39.0
87.9, 37.3
55.6, 10.4
55.1, 10.3
86.7, 65.8
10.0, 51.7
70.6, 84.3
56.6, 89.5
47.8, 10.1
30.4, 84.9
86.0, 32.5
88.8, 40.2
89.8, 46.5
18.7, 25.1
89.0, 58.9
87.5, 36.0
23.9, 19.7
77.2, 20.7
24.9, 81.1
55.1, 10.3
90.0, 50.2
23.2, 20.3
12.0, 37.4
23.5, 80.0
86.0, 67.5
52.6, 89.9
36.3, 87.6
29.5, 84.3
73.5, 82.3
87.3, 64.4
43.7, 89.5
17.1, 72.8
36.6, 12.3
13.3, 34.0
26.0, 18.0
88.1, 62.2
36.7, 12.3
12.1, 37.2
16.2, 71.5
20.6, 22.9
12.8, 35.2
12.4, 63.7
14.1, 67.6
11.5, 39.0
49.7, 90.0
10.0, 49.9
31.7, 85.6
77.3, 79.2
89.5, 43.8
41.7, 89.1
15.6, 70.4
39.6, 11.4
84.2, 29.2
29.6, 84.4
35.4, 12.7
87.7, 63.2
17.0, 27.4
89.4, 43.3
49.4, 10.0
41.4, 89.1
24.4, 80.7
87.8, 36.8
18.0, 26.0
87.6, 36.4
10.8, 42.0
39.3, 88.5
53.6, 89.8
24.1, 80.5
10.0, 51.2
40.5, 11.2
35.4, 87.2
17.3, 26.9
88.2, 61.9
10.0, 48.5
84.2, 29.3
52.7, 10.1
47.1, 89.9
57.2, 10.7
81.5, 25.3
23.1, 79.6
83.2, 27.7
10.1, 47.6
47.9, 89.9
12.7, 35.5
13.9, 67.3
22.5, 79.0
49.3, 10.0
88.8, 59.8
23.6, 19.9
10.0, 48.1
62.0, 11.8
89.1, 41.6
13.3, 34.2
12.9, 35.2
57.4, 89.3
72.2, 83.2
18.1, 74.1
23.0, 79.5
19.3, 75.6
85.1, 30.8
86.8, 34.3
10.1, 47.1
74.6, 81.5
46.8, 10.1
10.1, 48.0
66.8, 13.7
75.5, 19.2
21.4, 22.1
89.9, 47.7
11.8, 62.0
12.6, 64.2
63.9, 12.5
11.0, 41.2
84.0, 71.1
90.0, 51.5
13.1, 65.5
41.8, 10.9
32.1, 14.2
84.9, 30.5
28.8, 16.1
86.4, 66.5
85.1, 30.8
61.3, 11.6
57.3, 89.3
82.5, 26.7
50.1, 10.0
38.4, 88.3
23.8, 19.8
76.6, 79.9
28.2, 16.5
37.0, 87.8
18.1, 25.9
32.3, 14.1
62.7, 12.1
46.1, 10.2
58.5, 10.9
61.7, 88.2
15.2, 30.4
79.8, 23.3
25.1, 81.3
89.0, 40.9
29.0, 16.0
72.9, 82.8
31.5, 85.4
86.2, 33.1
37.3, 87.9
12.6, 35.8
27.7, 83.2
11.5, 60.8
81.5, 25.3
43.7, 10.5
44.1, 89.6
59.4, 11.1
87.7, 36.7
19.3, 75.6
74.5, 81.6
87.3, 64.4
55.8, 10.4
28.5, 16.3
82.0, 26.0
80.1, 23.6
78.7, 77.8
11.6, 38.8
20.6, 77.1
12.9, 35.0
22.3, 78.8
61.7, 88.3
57.5, 10.7
19.8, 23.8
79.7, 76.8
17.6, 26.5
38.3, 11.7
10.9, 58.5
45.6, 10.2
66.8, 13.7
34.7, 87.0
23.5, 80.0
22.2, 78.8
29.8, 15.5
11.2, 40.2
19.9, 76.3
45.4, 89.7
89.7, 55.2
89.9, 47.2
30.6, 15.0
89.8, 46.0
84.9, 69.6
53.2, 10.1
89.8, 45.6
59.2, 11.1
17.1, 72.7
11.7, 61.4
23.3, 20.2
73.3, 17.5
73.9, 82.0
66.2, 13.4
10.4, 55.5
62.7, 87.9
81.5, 74.6
29.6, 15.6
89.2, 42.1
13.0, 65.2
40.0, 88.7
89.1, 58.4
12.7, 35.5
35.3, 12.8
84.4, 70.4
73.0, 82.7
25.2, 18.6
72.2, 83.3
22.1, 78.6
16.2, 28.6
16.1, 71.3
61.9, 88.2
45.2, 89.7
69.0, 85.2
55.8, 89.6
78.4, 78.2
18.8, 75.0
86.6, 66.1
82.3, 26.4
79.9, 76.5
89.7, 54.5
86.8, 65.8
69.5, 84.9
40.1, 88.8
14.6, 31.3
78.2, 78.4
20.6, 77.1
74.3, 81.7
83.3, 27.9
10.4, 55.7
87.6, 63.7
32.5, 86.0
85.6, 31.8
27.5, 83.1
83.5, 71.8
74.2, 81.8
24.7, 19.0
11.0, 41.0
21.4, 22.1
83.3, 27.8
11.2, 40.2
59.3, 88.9
77.3, 20.7
74.1, 81.9
88.5, 60.8
17.9, 73.9
47.9, 10.1
49.9, 90.0
49.8, 90.0
51.7, 90.0
20.7, 22.8
88.0, 37.6
66.6, 13.6
31.0, 85.2
41.1, 11.0
30.5, 84.9
85.4, 68.6
62.9, 87.9
10.0, 51.6
11.0, 58.9
11.8, 61.9
15.4, 29.9
45.0, 89.7
80.2, 23.8
89.1, 41.7
81.8, 25.7
89.0, 40.9
13.0, 34.8
52.6, 10.1
45.3, 10.3
25.4, 18.5
59.6, 11.2
86.2, 33.0
55.2, 10.3
33.0, 13.8
68.0, 85.7
76.3, 80.2
80.4, 76.0
66.1, 86.6
71.4, 83.8
34.1, 13.3
63.3, 87.7
82.5, 26.7
57.2, 10.7
33.2, 13.7
84.7, 30.1
14.7, 68.9
80.1, 23.7
21.4, 78.0
36.9, 87.8
86.7, 34.0
13.7, 66.8
32.0, 14.3
90.0, 49.3
14.5, 31.6
30.4, 84.9
68.7, 85.4
13.0, 34.8
10.4, 44.4
43.6, 10.5
45.0, 10.3
16.5, 28.1
81.5, 25.4
11.9, 62.3
85.0, 69.4
16.1, 28.8
28.7, 16.1
42.8, 89.4
90.0, 50.2
10.0, 48.9
17.2, 72.9
89.8, 45.7
89.4, 43.4
74.2, 81.8
57.2, 89.3
38.0, 88.2
57.2, 10.6
71.8, 16.4
36.0, 87.5
46.6, 89.9
21.7, 78.3
42.8, 10.7
81.4, 74.8
56.8, 10.6
12.2, 37.1
81.8, 25.8
89.7, 45.5
80.7, 75.6
52.1, 10.1
38.0, 88.2
48.1, 10.0
11.0, 59.1
26.2, 17.8
38.3, 88.2
36.0, 87.5
63.0, 87.8
13.2, 34.4
78.8, 22.2
12.3, 36.6
88.9, 40.9
67.0, 86.2
83.7, 71.5
19.1, 75.4
61.0, 88.4
88.2, 61.9
46.1, 10.2
64.6, 87.3
60.1, 11.3
10.0, 49.5
18.4, 25.4
86.1, 32.9
37.3, 12.1
10.1, 52.2
54.9, 89.7
79.3, 77.2
89.4, 56.8
30.0, 15.3
88.8, 59.6
70.6, 15.7
15.8, 70.7
53.6, 10.2
61.1, 88.4
71.4, 16.2
12.0, 62.4
28.4, 83.7
89.9, 53.1
71.3, 83.9
13.3, 65.9
51.1, 90.0
16.8, 72.3
39.4, 88.6
83.9, 71.2
15.1, 30.5
42.8, 10.7
33.9, 13.4
80.0, 76.5
13.4, 66.2
59.6, 88.8
90.0, 49.8
29.3, 15.7
33.9, 86.6
89.2, 41.9
15.7, 70.5
89.9, 48.0
82.3, 26.4
52.2, 89.9
11.4, 39.7
89.8, 54.3
25.4, 81.5
48.7, 90.0
84.9, 69.6
52.4, 89.9
83.2, 72.2
42.9, 89.4
30.9, 85.1
80.0, 76.5
63.4, 87.7
18.0, 26.1
87.1, 64.9
72.4, 83.2
62.0, 88.2
20.7, 77.3
62.8, 12.1
17.3, 27.0
35.3, 12.8
53.3, 89.9
24.0, 19.6
13.0, 34.8
89.8, 54.2
86.2, 33.1
60.4, 88.6
23.9, 19.7
72.8, 17.2
10.9, 41.5
30.8, 14.9
35.6, 87.3
60.6, 11.4
41.3, 89.0
57.2, 10.7
20.5, 23.0
90.0, 51.7
89.0, 41.3
37.5, 12.0
10.6, 56.8
10.2, 54.1
85.5, 68.4
59.1, 11.0
13.9, 32.8
82.9, 27.3
10.1, 52.6
16.6, 28.0
24.4, 80.8
67.0, 86.2
88.3, 38.5
49.8, 90.0
82.5, 73.4
63.8, 12.5
28.4, 83.6
85.1, 30.9
87.1, 64.9
40.7, 11.1
10.6, 43.4
89.9, 53.1
78.2, 78.4
88.4, 61.3
80.5, 24.1
34.7, 13.1
86.3, 66.8
28.9, 84.0
72.5, 83.0
80.6, 75.8
80.5, 75.9
58.5, 10.9
49.5, 10.0
89.4, 57.0
49.6, 90.0
10.3, 55.1
28.9, 84.0
31.2, 14.7
22.7, 20.8
15.2, 30.3
45.8, 10.2
17.3, 26.9
89.5, 56.2
81.4, 74.7
40.1, 88.8
26.1, 17.9
15.4, 70.1
37.2, 12.1
33.7, 86.5
27.3, 83.0
85.4, 31.4
29.8, 84.6
59.5, 11.1
18.1, 74.1
58.6, 10.9
16.1, 28.8
12.5, 64.0
24.4, 80.8
65.9, 86.7
14.6, 68.6
86.4, 33.5
28.5, 83.7
66.4, 86.5
80.1, 76.4
12.0, 37.5
89.4, 57.0
21.0, 77.6
81.3, 74.9
86.7, 34.2
83.0, 72.5
71.5, 83.8
25.3, 81.5
18.4, 25.4
84.3, 70.6
14.6, 31.5
89.4, 56.6
83.6, 71.7
83.7, 71.5
69.9, 15.3
30.8, 14.9
53.9, 89.8
18.4, 74.5
87.2, 35.2
14.5, 31.6
10.4, 44.3
45.1, 10.3
37.9, 88.1
89.7, 54.8
68.6, 85.4
60.0, 11.3
85.9, 67.6
79.8, 76.7
33.2, 13.7
25.0, 18.7
16.4, 71.8
81.4, 25.2
15.3, 30.1
48.5, 90.0
66.5, 13.6
79.1, 22.6
80.4, 24.0
85.4, 68.6
53.8, 89.8
22.1, 21.4
28.5, 83.8
44.0, 89.5
18.8, 75.0
23.2, 20.3
47.1, 10.1
43.9, 10.5
49.8, 90.0
89.6, 44.7
55.0, 10.3
28.8, 83.9
77.0, 79.5
86.5, 33.7
42.1, 10.8
89.9, 53.4
83.0, 72.6
28.6, 16.2
84.9, 30.5
21.2, 22.2
83.2, 27.7
42.1, 10.8
10.5, 56.0
73.1, 17.3
86.5, 66.4
10.1, 46.8
10.4, 56.0
28.3, 83.6
18.9, 24.9
10.6, 56.7
40.1, 11.3
16.6, 72.0
10.2, 46.5
81.1, 24.8
22.9, 79.4
69.5, 15.1
10.4, 44.1
10.6, 57.1
53.3, 10.1
74.7, 81.5
77.4, 79.2
51.4, 90.0
11.0, 40.9
26.6, 17.6
11.4, 60.6
27.3, 17.1
88.7, 40.0
81.2, 75.0
54.8, 89.7
89.2, 57.8
88.7, 60.2
10.5, 56.2
40.2, 88.8
70.5, 84.4
39.8, 11.3
86.4, 33.4
79.8, 23.3
88.9, 40.8
70.9, 84.1
10.7, 42.8
13.1, 65.5
79.0, 22.5
10.4, 55.6
10.3, 44.8
21.7, 78.3
87.3, 35.5
87.4, 35.9
65.7, 86.8
22.5, 21.0
74.8, 18.6
67.1, 13.8
52.8, 10.1
75.0, 18.8
49.4, 10.0
76.9, 79.6
80.5, 75.8
38.5, 11.7
61.0, 88.4
41.8, 89.2
70.5, 15.6
13.0, 65.2
10.0, 49.9
84.8, 30.2
34.1, 86.7
28.0, 83.4
31.9, 85.7
62.6, 12.0
73.3, 17.5
78.7, 77.9
69.7, 84.8
10.0, 48.4
87.4, 35.7
85.9, 32.3
74.7, 18.6
55.9, 10.4
77.7, 78.8
83.5, 28.1
70.4, 15.6
86.5, 66.3
12.6, 64.1
26.7, 17.5
51.4, 90.0
10.5, 43.7
17.7, 73.6
68.3, 14.4
32.7, 86.0
10.1, 52.9
72.4, 83.1
43.9, 89.5
64.3, 87.3
86.1, 32.7
52.7, 10.1
61.7, 11.7
17.4, 26.8
60.8, 88.5
49.3, 10.0
76.0, 19.6
12.9, 35.0
57.3, 89.3
32.0, 85.7
87.6, 63.6
12.4, 63.7
27.9, 16.6
25.3, 81.5
32.9, 86.2
78.0, 21.5
87.5, 64.0
18.6, 74.7
10.8, 42.1
28.4, 16.3
38.7, 11.6
27.2, 17.1
17.1, 72.7
20.3, 23.3
10.1, 47.9
88.0, 37.4
70.7, 15.8
19.9, 76.3
68.8, 14.7
13.9, 67.1
88.7, 60.2
29.0, 84.1
51.7, 90.0
85.7, 32.0
30.8, 14.9
40.2, 11.2
76.0, 19.6
21.8, 21.6
70.0, 15.4
47.2, 89.9
45.1, 89.7
16.5, 28.1
31.5, 14.5
60.0, 11.3
89.5, 43.5
44.8, 89.7
87.6, 63.7
82.1, 26.2
88.1, 62.1
62.0, 11.8
73.8, 82.1
43.5, 89.5
87.5, 64.0
13.7, 33.2
86.0, 32.5
89.3, 57.3
34.0, 86.7
41.3, 11.0
81.0, 75.3
35.2, 12.8
82.7, 26.9
88.5, 60.9
88.8, 40.2
32.3, 14.1
88.2, 38.0
74.7, 18.5
83.8, 28.6
12.7, 35.6
89.9, 53.3
52.2, 10.1
89.8, 46.2
86.4, 66.5
89.9, 48.0
88.8, 40.1
53.8, 10.2
80.1, 23.7
27.7, 16.8
70.5, 15.7
54.4, 10.2
21.6, 78.2
11.2, 59.5
12.4, 36.4
64.5, 87.3
78.8, 77.7
79.4, 22.9
29.6, 15.6
12.0, 62.4
25.0, 18.8
74.9, 81.3
81.6, 74.5
87.6, 63.8
90.0, 48.8
76.6, 20.1
14.7, 31.2
70.8, 15.9
26.4, 82.3
47.8, 89.9
21.2, 77.8
85.6, 68.2
20.3, 76.8
59.4, 11.1
83.5, 71.8
10.2, 53.8
16.2, 28.6
39.5, 11.4
86.1, 67.2
42.7, 10.7
64.7, 12.8
26.7, 17.5
53.1, 10.1
46.2, 10.2
83.6, 28.3
10.3, 44.8
14.4, 31.8
31.9, 14.3
57.7, 10.7
89.2, 41.9
11.5, 39.2
51.5, 10.0
34.8, 87.0
47.6, 89.9
46.3, 89.8
12.6, 64.3
20.0, 23.6
36.4, 12.4
25.2, 81.4
82.2, 73.7
38.5, 88.3
88.3, 38.5
89.1, 41.5
50.4, 10.0
88.6, 39.5
44.5, 10.4
80.1, 23.7
55.2, 10.3
54.7, 89.7
67.5, 86.0
21.9, 21.6
30.5, 84.9
89.7, 45.2
14.8, 31.0
11.4, 60.5
22.4, 21.1
50.6, 90.0
70.8, 15.8
89.9, 47.7
34.6, 86.9
10.0, 48.8
10.6, 56.9
10.0, 50.5
85.3, 68.8
24.3, 80.6
12.7, 64.5
10.0, 50.2
22.7, 79.2
90.0, 49.8
57.9, 89.2
89.9, 52.5
77.5, 79.1
10.6, 43.3
10.3, 45.5
72.7, 17.0
90.0, 51.6
65.9, 86.7
54.3, 89.8
34.4, 86.8
88.7, 60.0
22.8, 20.7
52.2, 10.1
38.7, 11.6
53.4, 10.1
18.4, 74.5
30.0, 15.4
12.4, 63.8
15.9, 29.1
60.5, 11.4
87.7, 63.3
44.6, 89.6
15.4, 29.9
86.9, 65.3
23.6, 80.0
13.5, 33.5
84.3, 70.7
87.6, 63.8
90.0, 49.7
48.3, 10.0
24.2, 19.5
55.8, 10.4
29.5, 84.4
62.1, 88.1
34.8, 87.0
86.7, 65.9
10.1, 52.6
89.5, 56.0
86.0, 67.4
54.5, 10.3
41.9, 89.2
56.5, 10.5
32.7, 13.9
36.6, 87.7
12.9, 35.0
61.9, 88.2
47.0, 10.1
48.5, 10.0
58.7, 11.0
85.7, 68.1
34.1, 13.3
84.8, 69.8
55.2, 10.3
11.9, 62.2
65.4, 86.9
63.9, 87.5
70.9, 15.9
74.6, 81.6
22.2, 78.8
51.0, 10.0
72.0, 16.6
35.3, 12.8
44.8, 10.3
89.9, 47.6
89.2, 41.9
88.4, 61.3
73.1, 82.7
16.0, 71.1
10.1, 52.7
88.0, 62.4
16.5, 71.9
66.0, 86.7
18.0, 26.0
76.3, 80.1
90.0, 51.2
16.4, 71.7
73.7, 82.3
16.1, 28.8
79.0, 77.5
52.1, 89.9
75.4, 80.9
73.0, 82.8
15.9, 70.9
57.2, 89.3
34.6, 13.1
61.4, 11.7
84.4, 70.5
63.6, 12.4
48.1, 90.0
29.8, 84.5
89.6, 44.6
11.4, 39.6
89.7, 45.1
11.5, 39.3
39.2, 11.5
15.8, 70.7
76.8, 79.7
40.2, 88.8
88.2, 62.0
16.6, 28.0
22.7, 79.2
28.9, 84.0
13.9, 32.8
77.2, 20.7
73.2, 17.4
89.8, 53.8
84.2, 29.2
10.1, 53.3
83.7, 28.5
10.0, 49.1
72.9, 82.8
73.5, 17.6
10.1, 52.7
88.4, 38.8
40.6, 88.9
87.7, 36.7
34.7, 13.0
